region,date,date_id,hour,month,weekday,weekend_flag,trip_count,avg_distance_mi,avg_duration_min,temperature_c,apparent_temperature,rel_humidity,wind_speed_ms,wind_gust_ms,cloud_cover,precip_mm,rain_mm,snow_mm,missing_weather_flag
Westside,2024-10-12,103,5,10,5,1,3,0.878,8.0,13.6,13.712,99.351,6.946,11.88,100.0,0.0,0.0,0.0,0
Westside,2024-10-12,103,6,10,5,1,2,0.182,40.0,13.15,13.096,99.674,7.132,12.24,99.0,0.0,0.0,0.0,0
Westside,2024-10-12,103,7,10,5,1,10,1.427,48.3,12.9,12.833,100.0,6.757,12.24,97.0,0.0,0.0,0.0,0
Westside,2024-10-12,103,8,10,5,1,8,1.87,34.25,13.65,13.569,98.386,8.028,14.04,83.0,0.0,0.0,0.0,0
Westside,2024-10-12,103,9,10,5,1,18,2.238,29.889,15.7,15.811,90.504,8.534,16.56,72.0,0.0,0.0,0.0,0
Westside,2024-10-12,103,10,10,5,1,33,1.309,71.485,18.6,18.718,74.603,8.108,18.0,11.0,0.0,0.0,0.0,0
Westside,2024-10-12,103,11,10,5,1,43,1.289,45.349,21.5,21.51,59.378,7.029,18.72,31.0,0.0,0.0,0.0,0
Westside,2024-10-12,103,12,10,5,1,48,1.33,63.917,22.9,23.349,57.437,10.4,21.96,43.0,0.0,0.0,0.0,0
Westside,2024-10-12,103,13,10,5,1,70,1.606,38.843,22.45,22.896,64.395,15.464,29.52,51.0,0.0,0.0,0.0,0
Westside,2024-10-12,103,14,10,5,1,76,1.289,47.105,22.4,22.119,59.979,16.485,31.32,68.0,0.0,0.0,0.0,0
Westside,2024-10-12,103,15,10,5,1,61,1.258,58.295,21.8,21.226,64.254,16.793,31.32,31.0,0.0,0.0,0.0,0
Westside,2024-10-12,103,16,10,5,1,61,1.377,30.689,20.75,20.016,68.748,15.963,31.32,51.0,0.0,0.0,0.0,0
Westside,2024-10-12,103,17,10,5,1,95,0.892,40.642,19.8,19.363,71.276,13.036,29.16,41.0,0.0,0.0,0.0,0
Westside,2024-10-12,103,18,10,5,1,47,1.105,33.213,18.8,19.366,78.338,7.441,19.8,12.0,0.0,0.0,0.0,0
Westside,2024-10-12,103,19,10,5,1,36,1.265,24.556,17.55,18.541,89.482,6.804,14.04,28.0,0.0,0.0,0.0,0
Westside,2024-10-12,103,20,10,5,1,21,1.764,40.429,16.75,18.272,95.338,3.711,11.52,48.0,0.0,0.0,0.0,0
Westside,2024-10-12,103,21,10,5,1,28,1.336,33.071,16.2,18.09,98.104,0.918,6.48,51.0,0.0,0.0,0.0,0
Westside,2024-10-12,103,22,10,5,1,11,0.908,10.545,15.55,16.498,98.094,5.623,6.84,34.0,0.0,0.0,0.0,0
Westside,2024-10-12,103,23,10,5,1,4,1.825,21.0,15.2,15.702,96.211,6.99,8.64,19.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,0,10,6,1,3,2.232,14.333,14.65,14.953,96.507,7.093,8.64,10.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,1,10,6,1,0,,,14.4,14.427,96.814,8.496,10.8,50.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,2,10,6,1,2,0.196,16.5,13.85,13.713,98.389,8.891,11.88,59.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,3,10,6,1,0,,,13.55,13.177,98.065,9.673,13.32,69.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,4,10,6,1,3,1.733,20.0,13.4,12.809,98.705,11.052,15.84,100.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,5,10,6,1,3,0.504,25.667,13.35,12.809,99.675,10.945,16.92,100.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,6,10,6,1,4,1.541,13.0,13.65,13.219,98.707,10.548,18.0,100.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,7,10,6,1,6,3.51,64.167,13.75,13.536,98.708,9.299,16.56,100.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,8,10,6,1,20,2.307,36.2,14.15,14.194,97.756,8.132,15.12,100.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,9,10,6,1,30,1.779,29.633,14.65,14.688,96.195,8.792,17.64,100.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,10,10,6,1,38,1.761,64.553,16.25,16.253,84.867,8.172,18.0,76.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,11,10,6,1,40,1.221,51.55,18.55,18.907,72.681,5.37,18.0,39.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,12,10,6,1,54,1.294,41.63,21.2,21.841,60.678,5.448,16.2,5.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,13,10,6,1,57,1.623,41.544,22.85,23.147,55.229,11.134,23.04,4.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,14,10,6,1,49,1.323,45.633,22.35,21.88,60.552,17.631,32.04,7.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,15,10,6,1,52,0.994,60.481,20.85,19.437,63.219,19.268,34.56,2.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,16,10,6,1,49,0.941,46.816,20.1,18.384,62.436,17.585,34.2,0.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,17,10,6,1,70,1.234,37.214,19.65,18.107,64.835,16.747,31.32,0.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,18,10,6,1,56,1.34,39.286,18.15,18.339,79.005,8.748,21.96,0.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,19,10,6,1,30,1.293,53.9,17.4,17.654,81.497,7.675,15.48,0.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,20,10,6,1,21,1.355,54.667,17.05,17.539,85.228,6.948,12.6,1.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,21,10,6,1,7,0.566,60.0,16.45,17.666,93.214,4.045,10.44,2.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,22,10,6,1,6,0.452,116.333,16.6,18.23,94.121,2.012,4.68,4.0,0.0,0.0,0.0,0
Westside,2024-10-13,104,23,10,6,1,5,1.71,12.6,16.5,18.189,96.248,2.291,3.24,22.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,0,10,0,0,1,0.0,36.0,15.55,16.674,98.726,4.683,5.4,98.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,1,10,0,0,1,3.978,20.0,15.7,16.406,98.412,7.815,10.08,96.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,2,10,0,0,0,,,15.9,16.662,98.414,7.969,11.52,100.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,3,10,0,0,0,,,15.85,16.697,98.413,7.247,12.6,100.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,4,10,0,0,1,2.845,15.0,15.6,16.316,98.095,7.345,12.6,100.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,5,10,0,0,0,,,15.45,16.065,97.151,7.247,12.6,100.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,6,10,0,0,4,0.496,24.0,15.15,15.643,99.04,8.084,15.12,100.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,7,10,0,0,5,1.071,11.6,15.15,15.537,98.405,8.551,14.4,100.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,8,10,0,0,13,1.127,12.077,15.1,15.214,97.772,10.037,16.56,100.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,9,10,0,0,23,1.163,23.522,15.7,15.725,93.477,10.386,17.64,100.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,10,10,0,0,35,1.266,21.314,16.75,16.721,87.145,10.626,19.44,100.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,11,10,0,0,36,1.086,29.417,19.1,18.969,71.841,9.569,20.88,90.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,12,10,0,0,51,1.056,26.49,21.35,21.53,61.508,7.765,20.88,28.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,13,10,0,0,53,0.985,26.075,22.85,23.33,56.135,9.555,21.24,3.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,14,10,0,0,48,1.096,29.979,22.7,22.639,60.243,15.095,28.44,1.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,15,10,0,0,42,1.397,36.119,21.4,20.855,68.655,17.438,32.04,0.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,16,10,0,0,50,0.925,24.38,20.45,19.77,71.626,16.507,32.04,0.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,17,10,0,0,69,0.943,35.783,19.35,18.913,73.296,13.036,29.52,0.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,18,10,0,0,52,0.958,16.154,17.85,18.086,80.249,8.298,22.32,0.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,19,10,0,0,19,1.15,18.263,17.4,18.321,84.99,4.752,15.48,0.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,20,10,0,0,19,1.363,15.579,17.25,18.547,85.8,2.175,9.36,0.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,21,10,0,0,16,1.023,13.188,17.05,18.404,88.018,2.305,5.04,0.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,22,10,0,0,15,0.854,21.8,16.75,18.195,90.287,1.947,3.24,0.0,0.0,0.0,0.0,0
Westside,2024-10-14,105,23,10,0,0,9,0.679,34.444,16.6,18.25,91.151,0.54,2.52,0.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,0,10,1,0,3,0.757,7.333,15.9,17.083,94.09,3.22,3.6,0.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,1,10,1,0,2,2.751,27.0,15.05,15.678,97.771,6.384,7.56,0.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,2,10,1,0,0,,,14.8,15.395,99.357,6.609,9.72,98.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,3,10,1,0,0,,,14.8,15.519,99.678,5.885,9.72,100.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,4,10,1,0,0,,,14.7,15.415,100.0,5.785,9.0,100.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,5,10,1,0,0,,,14.75,15.275,100.0,7.22,10.08,100.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,6,10,1,0,7,1.118,16.429,15.6,15.804,92.87,8.647,19.8,100.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,7,10,1,0,18,0.855,15.611,16.0,16.513,91.701,7.041,16.56,100.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,8,10,1,0,13,1.303,12.231,16.4,17.023,90.262,6.67,14.76,100.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,9,10,1,0,25,0.875,15.0,16.95,17.787,87.445,5.331,14.04,100.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,10,10,1,0,30,0.812,12.4,17.85,18.824,81.555,3.877,12.24,100.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,11,10,1,0,22,1.076,32.0,19.15,20.324,73.261,1.484,11.88,100.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,12,10,1,0,43,1.238,27.814,20.8,21.167,66.574,7.265,18.0,46.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,13,10,1,0,41,1.251,20.22,21.5,21.492,64.604,14.225,27.36,22.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,14,10,1,0,48,1.432,58.75,21.1,20.411,65.358,18.422,33.48,2.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,15,10,1,0,42,1.152,26.857,20.55,19.439,67.826,18.532,33.84,3.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,16,10,1,0,45,1.293,30.311,19.95,18.726,72.462,19.454,33.84,1.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,17,10,1,0,57,1.211,21.088,19.3,18.166,74.961,18.585,33.48,0.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,18,10,1,0,37,1.404,26.622,17.45,17.393,86.374,12.241,25.92,0.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,19,10,1,0,18,1.54,16.389,17.0,17.696,89.439,7.345,20.16,0.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,20,10,1,0,25,0.97,21.92,17.2,17.996,89.168,7.059,12.24,1.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,21,10,1,0,14,1.814,21.714,16.9,18.049,91.757,5.04,10.8,8.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,22,10,1,0,4,1.135,11.75,16.55,18.063,94.421,2.817,6.84,20.0,0.0,0.0,0.0,0
Westside,2024-10-15,106,23,10,1,0,8,1.669,18.0,15.95,17.557,98.1,2.175,3.24,35.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,0,10,2,0,5,0.948,16.8,15.35,16.897,100.0,1.782,2.52,100.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,1,10,2,0,6,1.953,28.167,15.75,17.149,99.045,3.462,6.12,100.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,2,10,2,0,0,,,16.0,17.231,95.925,3.948,6.84,100.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,3,10,2,0,1,0.0,36.0,16.35,17.337,92.91,5.223,7.92,100.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,4,10,2,0,0,,,16.45,17.145,91.435,6.831,10.8,100.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,5,10,2,0,2,1.253,12.5,16.3,16.89,91.131,7.029,11.16,100.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,6,10,2,0,7,1.571,12.429,16.65,17.285,89.125,6.721,15.84,100.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,7,10,2,0,12,1.117,12.75,16.55,17.079,88.83,7.057,12.24,100.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,8,10,2,0,17,1.048,15.647,16.55,16.913,87.975,7.815,14.04,100.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,9,10,2,0,23,0.917,11.261,17.0,17.565,85.222,6.3,14.76,100.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,10,10,2,0,30,1.338,21.533,17.6,18.281,81.523,5.248,13.68,100.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,11,10,2,0,28,1.085,40.0,18.9,19.832,74.412,3.144,14.04,100.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,12,10,2,0,36,1.113,46.722,20.35,20.464,68.006,8.748,18.72,100.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,13,10,2,0,36,0.716,30.528,20.5,20.077,69.366,14.642,27.72,5.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,14,10,2,0,30,1.362,19.7,20.25,19.409,69.094,17.401,32.04,3.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,15,10,2,0,44,1.119,23.045,19.4,17.871,73.542,20.774,36.0,83.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,16,10,2,0,46,1.147,21.304,18.65,17.253,80.1,21.427,36.72,65.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,17,10,2,0,46,1.093,23.435,18.7,17.823,80.364,18.13,36.0,23.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,18,10,2,0,37,1.105,26.108,16.6,16.52,88.834,11.363,22.32,73.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,19,10,2,0,19,0.804,23.947,16.4,16.883,88.818,6.99,19.8,81.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,20,10,2,0,22,1.472,34.182,16.9,17.69,85.488,4.628,12.96,98.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,21,10,2,0,14,0.591,20.714,17.3,18.233,83.35,3.645,9.72,97.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,22,10,2,0,10,0.932,23.6,17.4,18.371,83.362,3.64,8.28,90.0,0.0,0.0,0.0,0
Westside,2024-10-16,107,23,10,2,0,4,1.39,21.0,17.2,18.19,85.519,4.025,7.92,87.0,0.0,0.0,0.0,0
Westside,2024-10-17,108,0,10,3,0,1,0.609,5.0,16.85,17.646,87.436,5.352,8.28,56.0,0.0,0.0,0.0,0
Westside,2024-10-17,108,1,10,3,0,1,1.083,10.0,16.6,17.121,87.979,6.854,10.44,89.0,0.0,0.0,0.0,0
Westside,2024-10-17,108,2,10,3,0,0,,,16.45,16.736,87.966,8.09,12.6,98.0,0.0,0.0,0.0,0
Westside,2024-10-17,108,3,10,3,0,0,,,16.35,16.242,87.108,10.158,15.48,57.0,0.0,0.0,0.0,0
Westside,2024-10-17,108,4,10,3,0,1,0.876,6.0,16.2,16.083,86.531,9.601,15.48,55.0,0.0,0.0,0.0,0
Westside,2024-10-17,108,5,10,3,0,1,1.422,9.0,16.05,15.89,86.516,9.532,14.4,69.0,0.0,0.0,0.0,0
Westside,2024-10-17,108,6,10,3,0,3,1.073,7.667,17.1,17.472,86.897,8.649,13.68,100.0,0.0,0.0,0.0,0
Westside,2024-10-17,108,7,10,3,0,13,1.235,21.308,17.15,17.262,86.067,10.173,15.48,100.0,0.0,0.0,0.0,0
Westside,2024-10-17,108,8,10,3,0,17,1.044,17.059,17.3,17.607,84.98,8.707,15.48,100.0,0.0,0.0,0.0,0
Westside,2024-10-17,108,9,10,3,0,25,0.826,27.88,17.65,18.068,82.589,7.69,14.4,100.0,0.0,0.0,0.0,0
Westside,2024-10-17,108,10,10,3,0,29,1.266,19.241,18.05,18.663,81.057,6.604,14.04,100.0,0.1,0.1,0.0,0
Westside,2024-10-17,108,11,10,3,0,25,1.123,31.76,18.35,18.554,79.801,9.542,17.28,100.0,0.1,0.1,0.0,0
Westside,2024-10-17,108,12,10,3,0,40,1.109,34.2,18.7,18.828,78.324,10.19,19.8,69.0,0.0,0.0,0.0,0
Westside,2024-10-17,108,13,10,3,0,38,1.033,32.921,20.15,19.994,70.199,11.363,23.4,51.0,0.0,0.0,0.0,0
Westside,2024-10-17,108,14,10,3,0,44,1.387,27.318,19.9,19.113,70.835,15.436,28.08,13.0,0.0,0.0,0.0,0
Westside,2024-10-17,108,15,10,3,0,44,1.289,33.614,20.1,18.863,68.841,17.893,32.04,51.0,0.0,0.0,0.0,0
Westside,2024-10-17,108,16,10,3,0,47,1.397,27.894,19.45,18.31,72.841,17.856,32.4,78.0,0.0,0.0,0.0,0
Westside,2024-10-17,108,17,10,3,0,64,1.329,26.812,18.4,17.837,79.552,14.801,30.96,53.0,0.0,0.0,0.0,0
Westside,2024-10-17,108,18,10,3,0,34,1.525,28.794,17.55,17.777,87.499,11.09,22.32,44.0,0.0,0.0,0.0,0
Westside,2024-10-17,108,19,10,3,0,20,0.903,26.7,17.05,17.628,90.019,8.551,18.72,97.0,0.0,0.0,0.0,0
Westside,2024-10-17,108,20,10,3,0,25,1.057,16.48,17.2,18.089,88.883,6.287,14.76,93.0,0.0,0.0,0.0,0
Westside,2024-10-17,108,21,10,3,0,16,0.878,29.375,17.1,18.116,88.023,4.756,11.52,72.0,0.0,0.0,0.0,0
Westside,2024-10-17,108,22,10,3,0,12,0.841,33.5,17.0,17.978,88.014,4.752,9.0,42.0,0.0,0.0,0.0,0
Westside,2024-10-17,108,23,10,3,0,2,0.64,4.0,16.65,17.591,90.862,5.403,7.92,31.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,0,10,4,0,3,1.264,8.667,16.35,16.884,92.612,8.197,10.8,80.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,1,10,4,0,2,6.393,52.0,15.85,16.143,95.001,9.582,13.32,37.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,2,10,4,0,1,0.607,6.0,14.85,15.534,97.768,5.486,13.32,18.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,3,10,4,0,0,,,14.25,14.56,98.713,6.925,9.0,83.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,4,10,4,0,0,,,13.95,14.347,96.488,4.752,9.36,5.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,5,10,4,0,1,0.88,6.0,17.25,11.893,37.078,24.967,35.28,0.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,6,10,4,0,9,1.91,30.556,16.05,11.964,40.587,16.502,21.6,0.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,7,10,4,0,13,1.061,13.385,15.7,11.02,40.198,20.02,28.8,29.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,8,10,4,0,21,1.345,13.81,16.45,12.383,41.722,17.334,28.8,7.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,9,10,4,0,32,1.354,27.469,19.3,14.53,30.141,19.627,30.24,0.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,10,10,4,0,38,1.281,48.316,21.85,16.693,19.966,18.665,34.2,0.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,11,10,4,0,45,0.953,32.533,23.3,19.114,12.736,8.597,30.96,0.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,12,10,4,0,55,1.189,30.582,24.6,21.988,10.53,2.167,19.8,0.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,13,10,4,0,72,1.285,37.611,25.25,22.05,11.331,8.338,18.36,0.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,14,10,4,0,42,1.087,33.452,25.1,21.308,17.925,15.697,29.88,0.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,15,10,4,0,67,1.155,31.507,25.7,22.3,15.605,8.937,30.24,0.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,16,10,4,0,62,1.359,30.419,27.45,21.664,4.442,14.4,25.56,0.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,17,10,4,0,63,1.211,33.349,26.45,20.726,5.359,14.51,27.0,0.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,18,10,4,0,65,1.299,28.138,23.8,19.109,16.29,14.451,19.08,0.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,19,10,4,0,30,1.035,15.333,21.7,16.615,22.824,19.826,28.44,9.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,20,10,4,0,20,0.85,15.15,20.5,15.568,18.76,15.443,28.44,7.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,21,10,4,0,22,1.916,32.136,18.1,13.612,21.947,12.484,21.6,84.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,22,10,4,0,10,1.378,12.2,16.35,12.591,29.295,9.601,16.92,17.0,0.0,0.0,0.0,0
Westside,2024-10-18,109,23,10,4,0,7,0.997,21.143,14.85,11.231,32.367,8.689,12.6,14.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,0,10,5,1,5,0.705,13.4,13.6,10.032,35.353,8.437,11.52,38.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,1,10,5,1,3,0.98,11.0,12.6,8.606,32.547,9.555,12.24,9.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,2,10,5,1,4,1.125,12.5,12.0,7.884,33.855,10.39,14.04,2.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,3,10,5,1,1,1.623,14.0,11.3,7.3,33.647,9.016,14.04,0.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,4,10,5,1,0,,,10.8,6.469,30.24,9.885,12.6,5.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,5,10,5,1,2,0.124,16.0,10.55,6.117,28.701,9.965,13.68,0.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,6,10,5,1,3,1.364,19.333,10.6,6.82,37.144,8.086,11.88,0.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,7,10,5,1,7,1.355,23.143,10.0,6.093,37.383,8.582,10.08,19.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,8,10,5,1,19,1.267,33.737,12.15,8.1,30.753,9.002,13.32,2.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,9,10,5,1,26,0.825,60.885,16.7,13.478,22.746,3.245,12.96,42.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,10,10,5,1,38,0.936,37.763,20.4,16.42,18.735,8.837,17.28,10.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,11,10,5,1,50,0.832,54.36,22.9,18.904,15.78,8.827,19.8,5.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,12,10,5,1,47,1.15,60.66,24.25,20.405,15.217,12.243,24.48,0.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,13,10,5,1,64,1.481,54.812,24.6,20.618,16.055,15.326,28.8,0.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,14,10,5,1,55,1.295,39.745,23.8,19.929,20.389,16.088,30.24,0.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,15,10,5,1,53,1.177,35.094,23.1,19.245,27.329,16.88,30.96,0.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,16,10,5,1,59,1.353,43.424,23.0,18.477,24.191,18.04,31.68,0.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,17,10,5,1,72,1.052,51.333,22.5,18.08,24.58,17.107,31.32,0.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,18,10,5,1,34,1.515,38.088,20.45,17.539,33.755,10.134,19.44,0.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,19,10,5,1,20,1.205,21.9,19.45,17.015,33.705,5.684,16.2,0.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,20,10,5,1,16,1.148,36.25,19.55,17.378,31.311,2.7,7.92,0.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,21,10,5,1,14,1.356,14.786,17.95,15.628,37.281,5.04,6.12,0.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,22,10,5,1,11,1.232,14.182,18.15,15.813,34.416,3.952,6.48,0.0,0.0,0.0,0.0,0
Westside,2024-10-19,110,23,10,5,1,7,0.496,14.429,17.75,15.265,34.793,4.725,5.04,0.0,0.0,0.0,0.0,0
Westside,2024-10-20,111,0,10,6,1,1,6.748,60.0,15.4,13.003,47.863,7.236,8.64,0.0,0.0,0.0,0.0,0
Westside,2024-10-20,111,1,10,6,1,3,2.215,10.333,14.6,11.964,50.214,8.805,10.44,0.0,0.0,0.0,0.0,0
Westside,2024-10-20,111,2,10,6,1,1,3.644,36.0,13.95,11.117,47.456,8.292,10.8,0.0,0.0,0.0,0.0,0
Westside,2024-10-20,111,3,10,6,1,0,,,13.85,11.013,45.774,7.571,10.08,0.0,0.0,0.0,0.0,0
Westside,2024-10-20,111,4,10,6,1,0,,,13.6,10.577,44.575,8.122,9.36,0.0,0.0,0.0,0.0,0
Westside,2024-10-20,111,5,10,6,1,0,,,13.25,9.983,43.684,9.097,10.8,0.0,0.0,0.0,0.0,0
Westside,2024-10-20,111,6,10,6,1,3,0.77,7.333,13.0,9.576,45.859,10.694,13.32,0.0,0.0,0.0,0.0,0
Westside,2024-10-20,111,7,10,6,1,6,1.288,30.0,12.85,9.412,45.326,10.442,14.04,0.0,0.0,0.0,0.0,0
Westside,2024-10-20,111,8,10,6,1,9,1.411,49.111,14.7,11.757,41.215,7.452,12.6,0.0,0.0,0.0,0.0,0
Westside,2024-10-20,111,9,10,6,1,44,1.069,50.295,18.95,16.014,31.027,7.168,12.6,0.0,0.0,0.0,0.0,0
Westside,2024-10-20,111,10,10,6,1,35,1.403,39.629,22.6,19.478,23.399,7.536,15.84,0.0,0.0,0.0,0.0,0
Westside,2024-10-20,111,11,10,6,1,55,1.41,51.873,24.95,22.06,20.022,5.72,16.2,0.0,0.0,0.0,0.0,0
Westside,2024-10-20,111,12,10,6,1,50,1.076,43.76,26.1,23.407,18.499,7.989,18.0,0.0,0.0,0.0,0.0,0
Westside,2024-10-20,111,13,10,6,1,58,1.349,37.741,25.65,22.334,23.211,16.561,29.52,0.0,0.0,0.0,0.0,0
Westside,2024-10-20,111,14,10,6,1,84,1.693,40.202,24.05,20.13,26.454,20.288,35.64,0.0,0.0,0.0,0.0,0
