region,date,date_id,hour,month,weekday,weekend_flag,trip_count,avg_duration_min,temperature_c,apparent_temperature,rel_humidity,wind_speed_ms,wind_gust_ms,cloud_cover,precip_mm,rain_mm,snow_mm,missing_weather_flag
NYC_Middle,2023-11-29,332,5,11,2,0,459,9.251,-3.7,-8.739,62.374,12.324,23.4,0.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-29,332,6,11,2,0,1229,10.315,-4.0,-8.733,65.83,10.446,20.52,0.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-29,332,7,11,2,0,2712,10.574,-4.35,-8.968,69.191,9.826,16.92,0.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-29,332,8,11,2,0,4202,10.57,-3.5,-8.528,67.246,12.905,20.52,80.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-29,332,9,11,2,0,2898,9.946,-1.95,-7.275,60.648,15.034,27.0,24.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-29,332,10,11,2,0,1910,10.912,-0.15,-5.426,55.487,15.034,28.8,45.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-29,332,11,11,2,0,1689,11.53,1.25,-4.068,49.766,15.257,29.16,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-29,332,12,11,2,0,2077,11.376,2.1,-3.503,44.694,16.855,31.68,98.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-29,332,13,11,2,0,2186,11.168,2.5,-3.17,41.125,16.905,32.4,33.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-29,332,14,11,2,0,2381,10.665,2.6,-3.006,39.883,16.3,31.32,83.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-29,332,15,11,2,0,2720,10.724,2.25,-3.55,38.233,17.175,30.24,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-29,332,16,11,2,0,3282,11.163,1.5,-3.969,40.819,14.982,29.52,81.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-29,332,17,11,2,0,4532,10.874,0.3,-4.647,46.844,11.754,24.48,53.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-29,332,18,11,2,0,4166,10.666,-0.7,-5.297,52.803,9.687,19.08,9.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-29,332,19,11,2,0,2746,10.266,-1.35,-5.894,58.031,9.673,15.84,5.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-29,332,20,11,2,0,1848,10.005,-1.85,-6.328,56.775,8.789,14.76,6.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-29,332,21,11,2,0,1391,10.414,-2.35,-6.957,58.22,9.586,15.48,59.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-29,332,22,11,2,0,1116,10.251,-1.75,-6.882,54.616,13.045,20.16,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-29,332,23,11,2,0,654,10.592,-0.5,-5.486,55.824,12.89,22.68,81.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,0,11,3,0,360,10.46,-0.15,-4.929,50.336,10.884,17.64,2.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,1,11,3,0,180,10.296,-1.8,-6.245,58.366,8.789,17.64,0.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,2,11,3,0,99,12.575,-2.3,-6.682,61.993,8.534,13.68,0.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,3,11,3,0,71,10.466,-2.45,-6.911,63.916,9.228,14.4,0.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,4,11,3,0,93,9.856,-2.55,-6.976,65.4,9.107,14.76,0.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,5,11,3,0,444,7.961,-2.55,-7.029,66.165,9.565,15.12,0.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,6,11,3,0,1274,8.718,-2.55,-7.039,66.68,9.693,15.48,0.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,7,11,3,0,2815,9.756,-2.6,-7.075,66.669,9.565,15.84,0.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,8,11,3,0,4546,10.221,-0.55,-5.297,65.113,12.523,17.64,0.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,9,11,3,0,3337,10.292,1.8,-2.477,59.08,9.983,19.08,0.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,10,11,3,0,2198,11.039,4.3,0.276,54.398,9.22,19.8,6.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,11,11,3,0,2146,11.75,6.55,2.433,50.332,10.74,22.32,29.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,12,11,3,0,2442,12.061,8.0,3.771,48.367,12.219,24.12,26.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,13,11,3,0,2618,11.989,8.9,4.31,48.445,15.497,28.08,22.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,14,11,3,0,3013,12.251,9.65,4.887,47.431,17.073,29.88,11.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,15,11,3,0,3512,12.235,9.5,4.725,49.33,17.555,31.32,3.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,16,11,3,0,4033,11.948,8.05,4.196,56.422,11.754,28.44,24.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,17,11,3,0,5391,11.914,5.9,2.097,64.906,11.298,18.72,94.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,18,11,3,0,5206,11.621,5.85,1.59,64.659,14.332,21.96,84.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,19,11,3,0,3543,11.329,5.55,0.931,64.355,16.434,26.28,93.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,20,11,3,0,2442,11.363,5.8,1.377,59.219,14.201,26.28,97.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,21,11,3,0,1819,11.833,5.35,1.059,62.454,13.585,22.32,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,22,11,3,0,1504,12.039,5.0,0.771,66.134,13.609,21.6,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-11-30,333,23,11,3,0,1025,12.56,4.75,0.481,69.287,14.292,22.68,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-01,334,0,12,4,0,616,12.124,4.45,0.326,72.051,13.552,23.4,79.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-01,334,1,12,4,0,330,12.988,3.25,-0.221,78.962,9.178,21.6,79.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-01,334,2,12,4,0,194,12.491,2.65,-0.83,81.496,9.086,14.04,37.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-01,334,3,12,4,0,136,13.426,1.85,-1.559,84.41,8.288,13.68,20.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-01,334,4,12,4,0,130,8.529,1.15,-2.435,86.199,9.086,12.6,0.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-01,334,5,12,4,0,459,8.451,0.7,-2.967,87.744,9.45,12.6,73.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-01,334,6,12,4,0,1204,8.928,0.35,-3.317,89.989,9.45,12.6,47.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-01,334,7,12,4,0,2484,9.861,-0.2,-4.003,92.287,10.182,12.96,87.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-01,334,8,12,4,0,3738,10.849,2.55,-0.963,86.034,10.003,14.04,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-01,334,9,12,4,0,3161,10.584,4.6,1.759,80.887,6.696,16.2,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-01,334,10,12,4,0,2322,11.519,6.75,4.057,73.268,6.52,14.04,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-01,334,11,12,4,0,2398,11.526,7.3,4.244,73.369,9.693,17.64,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-01,334,12,12,4,0,1536,9.651,7.75,4.713,71.656,9.693,19.08,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-01,334,13,12,4,0,1628,10.646,7.85,5.218,72.184,7.173,17.64,100.0,0.1,0.1,0.0,0
NYC_Middle,2023-12-01,334,14,12,4,0,2542,11.618,7.7,5.217,77.696,7.343,13.32,100.0,0.2,0.2,0.0,0
NYC_Middle,2023-12-01,334,15,12,4,0,3150,11.557,7.8,5.438,76.629,6.379,11.88,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-01,334,16,12,4,0,2290,10.515,7.65,5.034,77.145,8.05,12.24,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-01,334,17,12,4,0,1626,10.351,7.0,4.675,80.366,5.992,12.24,100.0,0.1,0.1,0.0,0
NYC_Middle,2023-12-01,334,18,12,4,0,1052,9.939,6.35,4.207,91.711,6.49,11.88,100.0,1.2,1.2,0.0,0
NYC_Middle,2023-12-01,334,19,12,4,0,811,10.349,6.5,4.529,93.326,5.904,10.8,100.0,1.8,1.8,0.0,0
NYC_Middle,2023-12-01,334,20,12,4,0,545,9.484,6.8,4.793,94.315,6.831,10.8,100.0,1.5,1.5,0.0,0
NYC_Middle,2023-12-01,334,21,12,4,0,776,10.887,6.9,4.577,95.301,9.388,15.12,100.0,0.4,0.4,0.0,0
NYC_Middle,2023-12-01,334,22,12,4,0,902,10.357,7.2,4.911,93.685,9.228,15.12,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-01,334,23,12,4,0,886,12.221,7.35,5.325,93.692,7.654,14.04,100.0,0.1,0.1,0.0,0
NYC_Middle,2023-12-02,335,0,12,5,1,829,12.092,7.1,5.203,94.98,6.696,10.8,98.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-02,335,1,12,5,1,622,12.897,6.15,3.918,97.949,8.217,9.72,90.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-02,335,2,12,5,1,433,13.8,5.6,3.116,98.965,9.346,11.52,99.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-02,335,3,12,5,1,325,12.291,5.75,3.591,99.31,7.413,10.8,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-02,335,4,12,5,1,215,11.192,6.15,4.204,98.97,6.49,9.72,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-02,335,5,12,5,1,185,11.908,6.25,4.423,99.313,5.904,9.36,99.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-02,335,6,12,5,1,346,9.308,5.55,3.159,100.0,8.855,10.08,97.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-02,335,7,12,5,1,747,10.735,4.4,1.606,100.0,9.957,12.24,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-02,335,8,12,5,1,1344,10.248,6.3,3.937,98.63,9.504,13.68,99.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-02,335,9,12,5,1,2077,11.429,8.1,5.806,92.771,10.465,18.36,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-02,335,10,12,5,1,2783,12.182,9.95,7.016,86.786,16.28,28.08,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-02,335,11,12,5,1,3366,12.881,11.3,9.339,84.89,11.384,28.44,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-02,335,12,12,5,1,4037,14.031,13.55,12.164,78.067,9.228,21.96,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-02,335,13,12,5,1,4488,15.549,15.65,15.187,71.676,4.38,19.08,82.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-02,335,14,12,5,1,4656,16.022,16.2,14.915,69.896,10.315,19.8,99.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-02,335,15,12,5,1,4909,15.061,15.9,14.834,71.01,8.715,19.44,82.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-02,335,16,12,5,1,4418,15.363,12.9,11.852,85.919,8.496,14.4,97.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-02,335,17,12,5,1,3602,13.813,10.75,9.273,89.242,8.435,11.52,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-02,335,18,12,5,1,3166,13.943,9.75,8.127,92.862,8.7,11.16,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-02,335,19,12,5,1,2829,13.921,8.2,6.382,96.328,8.288,11.52,99.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-02,335,20,12,5,1,2282,13.68,6.45,4.447,99.314,7.422,10.44,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-02,335,21,12,5,1,1758,13.634,6.3,4.688,99.313,4.511,8.64,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-02,335,22,12,5,1,1657,13.697,6.3,4.828,99.313,3.546,5.4,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-02,335,23,12,5,1,1659,14.785,5.75,4.082,100.0,4.198,5.76,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-03,336,0,12,6,1,1368,14.162,6.25,4.652,99.313,4.335,7.56,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-03,336,1,12,6,1,782,13.313,6.25,4.343,100.0,6.609,10.08,100.0,0.1,0.1,0.0,0
NYC_Middle,2023-12-03,336,2,12,6,1,521,13.93,6.85,4.923,100.0,7.704,11.52,100.0,0.4,0.4,0.0,0
NYC_Middle,2023-12-03,336,3,12,6,1,320,11.684,7.15,5.45,100.0,6.638,12.24,100.0,0.2,0.2,0.0,0
NYC_Middle,2023-12-03,336,4,12,6,1,122,13.06,7.65,5.725,100.0,9.022,13.68,100.0,0.2,0.2,0.0,0
NYC_Middle,2023-12-03,336,5,12,6,1,54,10.66,8.2,6.388,99.323,9.022,16.2,100.0,0.2,0.2,0.0,0
NYC_Middle,2023-12-03,336,6,12,6,1,89,9.141,8.45,6.67,97.986,8.891,14.4,100.0,0.8,0.8,0.0,0
NYC_Middle,2023-12-03,336,7,12,6,1,219,7.971,8.55,5.909,96.995,14.707,23.4,100.0,1.6,1.6,0.0,0
NYC_Middle,2023-12-03,336,8,12,6,1,404,7.563,9.15,6.328,97.338,17.107,28.44,100.0,1.5,1.5,0.0,0
NYC_Middle,2023-12-03,336,9,12,6,1,418,8.276,9.5,7.098,96.691,14.685,27.36,100.0,1.5,1.5,0.0,0
NYC_Middle,2023-12-03,336,10,12,6,1,578,9.066,9.7,7.287,96.371,15.038,23.76,100.0,2.1,2.1,0.0,0
NYC_Middle,2023-12-03,336,11,12,6,1,842,9.045,10.15,7.465,96.061,17.655,29.16,100.0,2.8,2.8,0.0,0
NYC_Middle,2023-12-03,336,12,12,6,1,1057,9.001,9.85,7.003,95.407,18.014,29.16,100.0,2.7,2.7,0.0,0
NYC_Middle,2023-12-03,336,13,12,6,1,872,9.343,10.1,7.144,95.096,19.134,31.68,100.0,0.4,0.4,0.0,0
NYC_Middle,2023-12-03,336,14,12,6,1,966,9.84,9.95,7.228,95.411,17.34,31.32,100.0,0.3,0.3,0.0,0
NYC_Middle,2023-12-03,336,15,12,6,1,1051,9.643,9.8,7.39,96.05,15.111,27.72,100.0,0.3,0.3,0.0,0
NYC_Middle,2023-12-03,336,16,12,6,1,1255,9.699,9.6,7.343,96.368,13.779,24.84,100.0,0.3,0.3,0.0,0
NYC_Middle,2023-12-03,336,17,12,6,1,1401,10.702,9.45,7.347,97.344,12.723,22.32,100.0,0.1,0.1,0.0,0
NYC_Middle,2023-12-03,336,18,12,6,1,1525,10.484,9.3,7.687,97.67,9.178,20.16,100.0,0.1,0.1,0.0,0
NYC_Middle,2023-12-03,336,19,12,6,1,1142,10.394,9.15,8.082,98.329,5.352,14.76,100.0,0.1,0.1,0.0,0
NYC_Middle,2023-12-03,336,20,12,6,1,902,10.727,8.4,6.515,96.334,9.086,21.24,100.0,0.1,0.1,0.0,0
NYC_Middle,2023-12-03,336,21,12,6,1,738,10.957,8.25,6.651,96.659,6.953,14.04,100.0,0.3,0.3,0.0,0
NYC_Middle,2023-12-03,336,22,12,6,1,677,10.628,8.1,6.888,97.316,4.214,11.16,100.0,0.1,0.1,0.0,0
NYC_Middle,2023-12-03,336,23,12,6,1,564,12.58,7.55,6.243,97.637,4.025,7.92,56.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,0,12,0,0,299,12.787,6.4,4.711,100.0,5.352,7.92,19.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,1,12,0,0,158,12.156,5.55,3.388,100.0,7.289,10.08,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,2,12,0,0,84,19.419,6.3,3.26,98.63,14.146,21.96,4.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,3,12,0,0,89,9.899,6.6,3.108,95.29,16.935,27.0,1.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,4,12,0,0,129,9.739,6.2,2.46,92.022,17.299,28.44,2.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,5,12,0,0,500,9.104,5.7,1.844,91.991,17.377,28.8,1.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,6,12,0,0,1354,9.482,5.4,1.587,91.65,16.595,28.08,0.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,7,12,0,0,2942,10.206,4.9,1.014,92.59,16.622,26.64,1.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,8,12,0,0,4687,10.836,6.05,2.418,89.791,15.844,23.76,92.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,9,12,0,0,3195,11.194,7.55,4.237,87.454,15.257,27.36,97.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,10,12,0,0,2175,12.209,8.95,5.6,79.53,15.509,27.36,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,11,12,0,0,2169,13.181,9.95,5.929,69.123,18.585,32.4,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,12,12,0,0,2524,11.992,10.6,5.966,60.411,21.032,36.72,93.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,13,12,0,0,2593,11.68,10.9,6.322,56.755,19.882,36.0,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,14,12,0,0,2891,12.353,10.65,6.268,56.489,18.161,34.2,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,15,12,0,0,3277,11.705,10.0,6.017,56.725,14.764,30.96,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,16,12,0,0,3924,11.672,9.1,5.57,58.979,11.304,23.4,97.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,17,12,0,0,5151,11.639,7.6,3.781,62.537,12.6,19.8,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,18,12,0,0,4769,11.193,7.25,2.997,62.229,15.137,23.76,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,19,12,0,0,3222,10.482,6.6,2.293,63.438,15.124,24.12,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,20,12,0,0,2161,10.247,5.95,1.243,63.748,17.295,27.36,10.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,21,12,0,0,1516,10.49,5.3,0.684,64.768,16.264,27.72,9.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,22,12,0,0,1094,10.863,4.8,0.328,66.817,15.227,26.28,8.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-04,337,23,12,0,0,624,10.597,4.25,-0.009,70.2,13.91,24.48,0.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,0,12,1,0,356,11.276,3.75,-0.43,74.044,13.628,21.96,2.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,1,12,1,0,185,9.761,3.65,-0.627,76.766,14.707,23.4,3.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,2,12,1,0,94,11.061,3.55,-0.668,78.438,14.512,23.76,9.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,3,12,1,0,66,9.832,3.35,-0.641,79.264,12.905,23.4,2.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,4,12,1,0,122,9.542,2.65,-1.028,80.32,10.233,20.52,9.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,5,12,1,0,560,8.065,2.4,-1.7,75.443,12.032,19.08,9.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,6,12,1,0,1515,8.722,2.15,-2.33,69.511,13.398,21.6,0.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,7,12,1,0,3157,9.886,1.55,-2.938,66.59,12.481,21.24,0.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,8,12,1,0,5007,10.97,2.45,-1.732,64.829,10.8,16.2,87.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,9,12,1,0,3493,10.536,4.0,-0.414,58.979,12.559,21.6,99.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,10,12,1,0,2265,11.336,4.95,0.351,54.983,13.784,25.2,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,11,12,1,0,2182,11.875,5.7,1.552,52.388,10.74,25.56,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,12,12,1,0,2382,11.336,6.2,1.726,50.233,12.89,24.84,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,13,12,1,0,2431,11.609,6.5,2.178,48.658,11.721,24.84,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,14,12,1,0,2655,11.261,6.65,2.508,47.979,10.44,22.32,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,15,12,1,0,3098,11.184,6.55,2.769,48.13,7.928,19.44,99.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,16,12,1,0,3871,11.337,5.4,2.463,65.028,4.897,13.68,96.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,17,12,1,0,5274,11.328,3.8,0.309,65.622,7.343,8.28,79.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,18,12,1,0,4915,11.211,2.75,-0.844,74.405,8.707,10.08,94.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,19,12,1,0,3305,10.657,2.3,-1.036,75.981,6.792,10.8,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,20,12,1,0,2362,10.806,3.6,0.339,64.614,5.4,12.24,92.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,21,12,1,0,1783,10.906,2.9,-0.476,72.015,6.925,11.52,97.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,22,12,1,0,1311,11.332,1.65,-1.672,83.773,7.387,11.52,72.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-05,338,23,12,1,0,842,11.112,1.9,-1.258,83.195,6.41,9.36,34.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-06,339,0,12,2,0,420,11.199,1.95,-1.139,81.103,5.635,8.64,8.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-06,339,1,12,2,0,209,10.676,0.05,-3.407,87.039,7.289,11.16,15.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-06,339,2,12,2,0,109,10.125,-0.6,-4.078,87.296,6.878,11.16,4.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-06,339,3,12,2,0,74,7.878,-1.0,-4.542,86.611,6.878,11.16,45.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-06,339,4,12,2,0,115,9.592,-1.25,-4.876,86.908,7.281,10.8,12.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-06,339,5,12,2,0,495,7.653,-1.65,-5.341,88.833,7.637,12.24,19.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-06,339,6,12,2,0,1375,8.335,-1.95,-5.673,90.143,7.771,12.6,8.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-06,339,7,12,2,0,3019,9.466,-2.15,-5.868,91.142,7.696,12.96,17.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-06,339,8,12,2,0,4910,10.026,0.05,-3.663,86.719,9.0,14.4,36.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-06,339,9,12,2,0,3432,10.005,1.6,-1.815,79.289,7.236,15.84,81.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-06,339,10,12,2,0,2257,11.063,3.2,-0.362,67.204,7.594,17.64,96.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-06,339,11,12,2,0,2135,12.097,4.35,0.325,61.3,10.637,21.6,88.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-06,339,12,12,2,0,2319,11.69,4.65,0.255,60.25,13.217,25.2,58.0,0.1,0.1,0.0,0
NYC_Middle,2023-12-06,339,13,12,2,0,2405,11.036,4.95,-0.033,56.226,16.677,29.52,93.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-06,339,14,12,2,0,2679,10.862,5.05,-0.472,52.6,19.695,33.48,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-06,339,15,12,2,0,3024,10.71,4.5,-1.56,49.374,22.323,36.36,96.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-06,339,16,12,2,0,3458,11.215,3.8,-2.11,47.512,20.466,38.16,83.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-06,339,17,12,2,0,4941,11.339,2.8,-2.93,47.584,18.626,33.12,53.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-06,339,18,12,2,0,4504,10.96,2.15,-3.584,49.451,18.585,30.6,81.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-06,339,19,12,2,0,3085,10.223,1.55,-3.919,51.816,16.801,30.24,5.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-06,339,20,12,2,0,2077,10.366,1.4,-3.699,52.376,14.264,24.12,26.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-06,339,21,12,2,0,1640,10.533,1.1,-3.945,53.105,13.831,23.04,37.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-06,339,22,12,2,0,1190,10.195,0.35,-4.447,55.839,12.096,22.32,5.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-06,339,23,12,2,0,733,10.26,-0.25,-5.134,56.985,12.497,20.52,1.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-07,340,0,12,3,0,453,10.98,-1.45,-5.905,63.173,9.687,20.16,30.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-07,340,1,12,3,0,209,10.628,-2.6,-6.649,72.018,7.289,15.84,35.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-07,340,2,12,3,0,148,12.421,-2.45,-6.453,73.724,7.281,11.16,11.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-07,340,3,12,3,0,92,7.751,-2.65,-6.925,75.111,9.178,14.4,80.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-07,340,4,12,3,0,117,6.747,-3.05,-7.038,77.375,7.209,14.4,69.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-07,340,5,12,3,0,444,7.98,-3.0,-7.542,75.336,10.806,16.92,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-07,340,6,12,3,0,1280,9.035,-3.3,-7.671,74.705,9.367,17.28,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-07,340,7,12,3,0,2765,9.749,-2.55,-7.157,70.385,10.949,17.28,100.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-07,340,8,12,3,0,4533,9.95,-1.3,-6.087,70.374,13.005,19.8,91.0,0.0,0.0,0.0,0
NYC_Middle,2023-12-07,340,9,12,3,0,3242,9.592,0.0,-4.805,64.5,13.203,23.4,100.0,0.0,0.0,0.0,0
